OBJECTID;N_DEPTO;Y;X;id_unico
14055;Chuquisaca;-20,477823549;-65,065091134;33978932
14057;Chuquisaca;-20,526289927;-65,065177764;33733066,7
14058;Chuquisaca;-20,526091526;-65,077306475;33710881,9
14061;Chuquisaca;-20,473473472;-65,097540807;33939563,5
14063;Chuquisaca;-20,442125036;-65,095401236;34103837,1
14064;Chuquisaca;-20,464954565;-65,089556259;33998141,4
14065;Chuquisaca;-20,437988333;-65,100181807;34116030,8
14068;Chuquisaca;-20,553019873;-65,152370099;33431246,5
14073;Chuquisaca;-20,548963023;-65,149033634;33458143,8
14074;Chuquisaca;-20,566482187;-65,15475686;33358660,4
14077;Chuquisaca;-20,522814907;-65,185442307;33521463
14081;Chuquisaca;-20,544462792;-65,137343247;33503248,7
14082;Chuquisaca;-20,540388314;-65,133429046;33531343,2
14085;Chuquisaca;-20,532726348;-65,142976961;33551933,5
14086;Chuquisaca;-20,574737135;-65,162109247;33302918,2
14087;Chuquisaca;-20,530547416;-65,140932162;33566879,1
14088;Chuquisaca;-20,541038863;-65,15088013;33494733,6
14092;Chuquisaca;-20,514497478;-65,170509804;33592158,6
14094;Chuquisaca;-20,403274546;-65,127086865;34244109
14095;Chuquisaca;-20,371010122;-65,120287864;34423648,6
14096;Chuquisaca;-20,384752732;-65,094852817;34399965,2
14097;Chuquisaca;-20,396462178;-65,151001859;34234648,3
14098;Chuquisaca;-20,361746571;-65,095865389;34517093,7
14099;Chuquisaca;-20,499184965;-65,06637435;33867983,7
14100;Chuquisaca;-20,505184751;-65,056119729;33857118,4
14101;Chuquisaca;-20,470721161;-64,914074187;34302566,4
14102;Chuquisaca;-20,504255405;-64,945482965;34073387,7
14105;Chuquisaca;-20,62460791;-65,30971047;32768256,3
14116;Chuquisaca;-20,57250624;-65,362273649;32932569,1
14117;Chuquisaca;-20,584271276;-65,356490186;32883548,7
14133;Chuquisaca;-20,702068142;-65,355775385;32290120,5
14144;Chuquisaca;-20,448077384;-64,010936609;36172223,2
14145;Chuquisaca;-20,467196843;-64,023004164;36056059,2
14146;Chuquisaca;-20,444474475;-64,034859793;36142346,7
14147;Chuquisaca;-20,338530536;-64,007602579;36711871,9
14149;Chuquisaca;-20,367020596;-64,003829092;36579875,2
14150;Chuquisaca;-20,452450279;-63,965805388;36240501,9
14152;Chuquisaca;-20,41746654;-64,010353399;36321555,4
14153;Chuquisaca;-20,387750415;-63,999978991;36486370
14155;Chuquisaca;-20,36182234;-63,963809717;36683685,4
14156;Chuquisaca;-20,302947435;-63,924583348;37048320,6
14158;Chuquisaca;-20,315109865;-63,934499055;36969353,4
14159;Chuquisaca;-20,315088127;-63,965342693;36909290,3
14160;Chuquisaca;-20,335033159;-63,945172805;36850986,8
14162;Chuquisaca;-20,172381125;-63,935075529;37674166,7
14163;Chuquisaca;-20,197848665;-63,939056065;37539579,9
14164;Chuquisaca;-20,126163137;-63,972766788;37833847
14165;Chuquisaca;-20,213060416;-63,974084649;37396511
14166;Chuquisaca;-20,188447196;-63,960172539;37545862
14167;Chuquisaca;-20,122908836;-63,977593452;37841050,4
14168;Chuquisaca;-20,149702243;-63,972166898;37716725,9
14169;Chuquisaca;-20,162513746;-63,961306667;37673273,1
14170;Chuquisaca;-20,365527907;-64,026280589;36543198,9
14177;Chuquisaca;-20,27556347;-63,962722856;37108829,4
14179;Chuquisaca;-20,271884848;-63,974837905;37103488,1
14180;Chuquisaca;-20,229508921;-63,942985942;37374751,4
14181;Chuquisaca;-20,272224141;-63,943958262;37161708,1
14184;Chuquisaca;-20,242365417;-63,967360205;37263966,6
14185;Chuquisaca;-20,261465125;-63,96873386;37166788,5
14188;Chuquisaca;-20,261932294;-63,936383301;37227162,9
14189;Chuquisaca;-20,240056619;-63,949453063;37310001
14193;Chuquisaca;-20,577612773;-64,154614573;35264100
14194;Chuquisaca;-20,570089847;-64,149540688;35310203,3
14195;Chuquisaca;-20,549804696;-64,147129325;35412160,9
14196;Chuquisaca;-20,546066993;-64,134058117;35456134,4
14197;Chuquisaca;-20,568105497;-64,105866513;35406979,7
14198;Chuquisaca;-20,559412184;-64,113913047;35432429,3
14199;Chuquisaca;-20,430806367;-64,183211972;35916714,2
14201;Chuquisaca;-20,467138297;-64,198497849;35709604,8
14202;Chuquisaca;-20,492897752;-64,19600087;35589488,1
14203;Chuquisaca;-20,440700129;-64,185274842;35864376,4
14204;Chuquisaca;-20,485301013;-64,174280818;35669210,8
14206;Chuquisaca;-20,447914462;-64,198949661;35802330
14207;Chuquisaca;-20,657027078;-64,185589725;34824254,4
14208;Chuquisaca;-20,556477996;-64,186614174;35301472,9
14209;Chuquisaca;-20,587971619;-64,195235484;35133389,5
14211;Chuquisaca;-20,559643329;-64,176671291;35306096,9
14212;Chuquisaca;-20,559887823;-64,184306965;35289705,9
14213;Chuquisaca;-20,575702975;-64,172013835;35238464,5
14214;Chuquisaca;-20,566069046;-64,186051035;35256585,8
14215;Chuquisaca;-20,40797811;-64,126426488;36139575,8
14223;Chuquisaca;-20,478808128;-64,108050967;35831584,2
14234;Chuquisaca;-20,509538787;-64,107503322;35684447,4
14237;Chuquisaca;-20,634287227;-64,118714068;35066622,1
14239;Chuquisaca;-20,643817379;-64,120807942;35017328,1
14240;Chuquisaca;-20,611961548;-64,13864026;35132420,6
14241;Chuquisaca;-20,606083634;-64,142391723;35152836,6
14243;Chuquisaca;-20,651212939;-64,100405582;35023577,9
14245;Chuquisaca;-20,616057466;-64,124127709;35142124,3
14247;Chuquisaca;-20,505882391;-64,133483551;35650495,5
14248;Chuquisaca;-20,529658065;-64,146440911;35510279
14249;Chuquisaca;-20,539494559;-64,169791164;35416547,7
14250;Chuquisaca;-20,497443403;-64,156320725;35645975,8
14251;Chuquisaca;-20,519705922;-64,167737647;35515893,2
14252;Chuquisaca;-20,504750847;-64,173392013;35576860,5
14253;Chuquisaca;-20,527600447;-64,20077321;35412278,1
14254;Chuquisaca;-20,531111352;-64,168904002;35458638,7
14255;Chuquisaca;-20,521508524;-64,1498665;35542687
14256;Chuquisaca;-20,495643329;-64,149476336;35668225,8
14259;Chuquisaca;-20,810695065;-64,155958509;34165701,1
14260;Chuquisaca;-20,461251837;-63,873042546;36382493,7
14261;Chuquisaca;-20,86947445;-63,907898744;34408769
14262;Chuquisaca;-20,821890559;-63,92568441;34588392,3
14263;Chuquisaca;-20,853721411;-63,888423304;34520632
14264;Chuquisaca;-20,765112711;-63,928515346;34842910,7
14265;Chuquisaca;-20,72912701;-63,920198435;35026046,4
14266;Chuquisaca;-20,823906544;-63,939749113;34550126,9
14267;Chuquisaca;-20,962847042;-64,005065369;33785085
14268;Chuquisaca;-20,816619858;-63,926281145;34611238
14269;Chuquisaca;-20,781807572;-63,929909034;34763265,9
14270;Chuquisaca;-20,946405345;-63,9923959;33885451,1
14273;Chuquisaca;-20,871670026;-63,955587607;34299815,6
14274;Chuquisaca;-20,836874073;-63,946550854;34476876,1
14275;Chuquisaca;-20,852882568;-63,922665006;34453438,5
14276;Chuquisaca;-20,852338885;-63,93332843;34433812,1
14277;Chuquisaca;-20,879112626;-63,899857807;34381837,8
14279;Chuquisaca;-20,832403837;-63,923090124;34545785,1
14280;Chuquisaca;-20,875527358;-63,950452211;34292968,2
14282;Chuquisaca;-20,952779454;-63,996363989;33848500,7
14283;Chuquisaca;-20,832941217;-63,944867012;34498300,3
14285;Chuquisaca;-20,654737357;-63,89611241;35420922,5
14287;Chuquisaca;-20,497787384;-63,85271762;36248556,7
14290;Chuquisaca;-20,396641408;-63,852010274;36734905,9
14291;Chuquisaca;-20,427107256;-63,857604225;36577046,1
14292;Chuquisaca;-20,706625963;-63,909374549;35152411,2
14294;Chuquisaca;-20,548877635;-63,863873129;35983681,8
14296;Chuquisaca;-20,574146325;-63,875074895;35841752,1
14297;Chuquisaca;-20,612026819;-63,900859366;35611350,6
14298;Chuquisaca;-20,581870708;-63,884317036;35786689
14299;Chuquisaca;-20,561877275;-63,872674408;35904510,6
14300;Chuquisaca;-20,585259644;-63,966798212;35604494
14301;Chuquisaca;-20,581004751;-63,97878446;35600518,4
14302;Chuquisaca;-20,636756501;-64,011465512;35271398,3
14303;Chuquisaca;-20,647340767;-64,034908899;35174187
14304;Chuquisaca;-20,663285658;-64,018110347;35133295,3
14305;Chuquisaca;-20,599768912;-63,995103085;35478888
14306;Chuquisaca;-20,615827752;-63,985906397;35421617,3
14307;Chuquisaca;-20,78662215;-64,036899281;34521209,6
14308;Chuquisaca;-20,558524895;-63,988237289;35688190,2
14310;Chuquisaca;-20,836430009;-64,055968954;34252918,1
14311;Chuquisaca;-20,877357808;-64,067087041;34042829,6
14316;Chuquisaca;-20,532856848;-63,956046341;35874804,4
14317;Chuquisaca;-20,766988133;-64,032375758;34621180,4
14318;Chuquisaca;-20,7003206;-64,026923022;34942096,5
14319;Chuquisaca;-20,691546627;-64,023569442;34989897,5
14320;Chuquisaca;-20,723837635;-64,076004133;34732447,1
14321;Chuquisaca;-20,755436161;-64,062764594;34612491,2
14322;Chuquisaca;-20,714613556;-64,073437021;34780714,7
14323;Chuquisaca;-20,787489363;-64,106008754;34375450,9
14324;Chuquisaca;-20,711092819;-64,085632971;34772349,4
14325;Chuquisaca;-20,696166936;-64,02070255;34974144,6
14326;Chuquisaca;-20,754009964;-64,102108026;34538716,6
14327;Chuquisaca;-20,708250553;-64,010332364;34938893,8
14328;Chuquisaca;-20,7215354;-64,0378245;34820982,8
14329;Chuquisaca;-20,728887002;-64,026121293;34810651
14330;Chuquisaca;-19,80983476;-63,978841582;39446942,7
14331;Chuquisaca;-19,565381714;-63,981677582;40741634,4
14333;Chuquisaca;-19,492871407;-63,966728363;41160370,8
14334;Chuquisaca;-19,479874272;-63,96574756;41232785,9
14335;Chuquisaca;-19,503930118;-63,968793556;41096703,4
14336;Chuquisaca;-19,539333591;-63,95746907;40924562,3
14337;Chuquisaca;-20,008777143;-64,007693348;38363679
14338;Chuquisaca;-19,760883929;-63,968778851;39722281,6
14339;Chuquisaca;-20,017465006;-63,980897952;38369404,3
14342;Chuquisaca;-20,027563078;-63,985104327;38310002
14344;Chuquisaca;-19,705428534;-63,984527735;39987172,7
14346;Chuquisaca;-19,722664208;-63,961269759;39937522,6
14355;Chuquisaca;-19,801909923;-63,934090608;39569809,3
14360;Chuquisaca;-19,761362705;-63,934413251;39781852,4
14361;Chuquisaca;-19,765586241;-63,924513599;39777575,7
14362;Chuquisaca;-19,810624909;-63,93719937;39518582,1
14363;Chuquisaca;-19,856711634;-63,98658981;39187924,5
14364;Chuquisaca;-19,888985814;-64,004017909;38988087,2
14367;Chuquisaca;-19,856100275;-64,01548333;39138294,2
14368;Chuquisaca;-19,778611719;-63,975041381;39617681,3
14369;Chuquisaca;-19,764182919;-63,954462683;39730773,1
14370;Chuquisaca;-19,843441223;-64,03629101;39166494
14371;Chuquisaca;-19,838295777;-64,005200292;39250043,9
14372;Chuquisaca;-19,851074305;-63,975201121;39238130,3
14373;Chuquisaca;-19,838602992;-63,972594621;39307922,1
14374;Chuquisaca;-19,981153148;-63,967995721;38579238,5
14375;Chuquisaca;-19,902235958;-63,978337917;38966612
14376;Chuquisaca;-19,97396388;-63,962949779;38625498,6
14378;Chuquisaca;-19,983137056;-63,977091261;38552111,3
14379;Chuquisaca;-19,96550519;-64,022566002;38558113,6
14380;Chuquisaca;-19,943074269;-63,960431721;38788879,4
14381;Chuquisaca;-19,958984698;-63,989609762;38652847,6
14382;Chuquisaca;-19,936634891;-64,011798446;38726948,3
14383;Chuquisaca;-19,920739649;-63,98635976;38856084
14384;Chuquisaca;-19,978470758;-63,994605978;38543417,8
14385;Chuquisaca;-19,921161913;-63,960728164;38901274,5
14386;Chuquisaca;-19,99357162;-64,005594529;38445477,7
14387;Chuquisaca;-19,982349183;-64,016130376;38483442,9
14388;Chuquisaca;-19,99973105;-63,943514768;38529941,7
14389;Chuquisaca;-19,799307304;-63,955095751;39545238,7
14390;Chuquisaca;-19,83588776;-63,888195482;39476487,6
14393;Chuquisaca;-20,151317588;-64,163050425;37345869,8
14396;Chuquisaca;-20,293850352;-64,189716112;36579307,5
14402;Chuquisaca;-20,085974304;-64,10244498;37792020,7
14410;Chuquisaca;-20,226626051;-64,103259963;37080790,7
14421;Chuquisaca;-20,165683147;-64,069288497;37451327,5
14423;Chuquisaca;-20,13901325;-64,096910448;37533363,7
14424;Chuquisaca;-20,264769277;-64,088438675;36919139,6
14425;Chuquisaca;-20,036810904;-64,085978574;38073907
14426;Chuquisaca;-20,306616812;-64,118003733;36654446,8
14427;Chuquisaca;-20,367367187;-64,134444362;36322875,4
14428;Chuquisaca;-20,332208328;-64,133617371;36497663
14429;Chuquisaca;-20,340265866;-64,101647785;36520062
14430;Chuquisaca;-20,334257657;-64,122623044;36508897,5
14432;Chuquisaca;-20,376673059;-64,191581308;36165764,7
14433;Chuquisaca;-20,335182148;-64,186214446;36380958,3
14434;Chuquisaca;-20,358990842;-64,172986333;36289050,2
14435;Chuquisaca;-20,228023883;-64,16557658;36954492,8
14436;Chuquisaca;-19,861032511;-64,092378737;38972304,4
14437;Chuquisaca;-19,662560418;-64,038676714;40119266,3
14439;Chuquisaca;-19,725664262;-64,032426124;39794134,5
14442;Chuquisaca;-19,847023166;-63,942255635;39319521,9
14443;Chuquisaca;-19,980312478;-63,88107986;38745942
14444;Chuquisaca;-19,860706677;-63,958360008;39218832,2
14445;Chuquisaca;-19,858311793;-63,925957187;39290723,1
14446;Chuquisaca;-19,877210699;-63,922073532;39199854,1
14447;Chuquisaca;-19,882018203;-63,958480874;39107940,6
14448;Chuquisaca;-20,142574451;-63,872525228;37942844,8
14450;Chuquisaca;-19,868464193;-63,892890265;39298887,6
14451;Chuquisaca;-19,997609753;-63,913698392;38596608,8
14460;Chuquisaca;-19,913839296;-63,856603107;39131960,9
14461;Chuquisaca;-20,049653848;-63,961802985;38241375,1
14462;Chuquisaca;-19,881676297;-64,083549289;38880469,6
14463;Chuquisaca;-20,29619853;-63,866616543;37194487,5
14464;Chuquisaca;-20,250029875;-63,853770398;37446135,1
14465;Chuquisaca;-20,256329845;-63,847905792;37426538,9
14466;Chuquisaca;-20,279760934;-63,863049648;37281994,3
14467;Chuquisaca;-20,26220785;-63,85585896;37382178,8
14468;Chuquisaca;-20,336317137;-63,855257241;37020899,6
14472;Chuquisaca;-19,804891549;-64,055332547;39334226,7
14473;Chuquisaca;-20,165881578;-63,850723914;37868458,8
14474;Chuquisaca;-20,183413813;-63,848938022;37784765,2
14475;Chuquisaca;-20,196967114;-63,848630897;37718140,5
14476;Chuquisaca;-20,161122249;-63,85185653;37889971
14478;Chuquisaca;-19,905287004;-63,914946111;39067868,5
14482;Chuquisaca;-19,947728653;-64,083103477;38537888,8
14485;Chuquisaca;-19,808873928;-64,022792305;39372207
14488;Chuquisaca;-19,762915213;-64,014045042;39629962,3
14489;Chuquisaca;-19,807528446;-64,004656058;39412158,7
14491;Chuquisaca;-20,120396294;-63,863006438;38071977,4
14492;Chuquisaca;-20,08915545;-63,888590681;38180113,4
14493;Chuquisaca;-20,079418532;-63,885858347;38234347,3
14496;Chuquisaca;-20,104038563;-63,870488545;38139725,8
14498;Chuquisaca;-20,176540852;-63,905265765;37710610,9
14500;Chuquisaca;-19,946180703;-63,900861928;38883625,9
14501;Chuquisaca;-19,782105801;-64,118411763;39340853,3
14502;Chuquisaca;-19,794611198;-64,12243539;39267449,2
14504;Chuquisaca;-19,761430788;-64,118643537;39450055,3
14509;Chuquisaca;-19,882203412;-64,146799351;38762366,1
14510;Chuquisaca;-19,855537649;-64,132619354;38927987,3
14511;Chuquisaca;-19,905839981;-64,140167837;38650865,6
14512;Chuquisaca;-19,921623732;-64,146414028;38557107,5
14513;Chuquisaca;-19,85042951;-64,139923353;38941580
14514;Chuquisaca;-19,857681493;-64,140989016;38901542,7
14515;Chuquisaca;-19,990676893;-64,159762783;38174089,9
14516;Chuquisaca;-19,971055219;-64,149945821;38293767,7
14517;Chuquisaca;-19,786546916;-64,107501837;39336949,3
14518;Chuquisaca;-19,707314158;-64,111119867;39751644,8
14519;Chuquisaca;-19,827508994;-64,136153746;39069044,9
14520;Chuquisaca;-19,702420359;-64,099563797;39798292,1
14521;Chuquisaca;-19,750709892;-64,109026027;39524191
14522;Chuquisaca;-19,809259043;-64,121269671;39192160,4
14524;Chuquisaca;-20,405221418;-64,252357994;35906856,1
14525;Chuquisaca;-20,459659387;-64,266766279;35611836,1
14526;Chuquisaca;-20,449847209;-64,283920838;35626186,2
14530;Chuquisaca;-20,036759898;-64,258591498;37753000,8
14531;Chuquisaca;-20,317261462;-64,228865372;36387367,4
14534;Chuquisaca;-20,149893077;-64,223642428;37238621,2
14544;Chuquisaca;-20,070154405;-64,244945051;37606246,7
14553;Chuquisaca;-20,253997708;-64,230819618;36699468,6
14554;Chuquisaca;-19,938692547;-64,244012462;38289501,8
14556;Chuquisaca;-19,978675225;-64,20352708;38155491,2
14557;Chuquisaca;-19,933538371;-64,213744988;38371741,1
14560;Chuquisaca;-20,199175828;-64,229370627;36978108,7
14561;Chuquisaca;-20,168972853;-64,258238095;37076400,6
14562;Chuquisaca;-20,246545494;-64,267049522;36667664,7
14563;Chuquisaca;-20,756847563;-63,286235696;36209351,4
14564;Chuquisaca;-20,76316835;-63,278995038;36196122,8
14565;Chuquisaca;-20,814884664;-63,347305847;35822472
14566;Chuquisaca;-20,752765689;-63,288547672;36222838,9
14567;Chuquisaca;-20,859967795;-63,304448688;35712129,8
14570;Chuquisaca;-20,751243057;-63,295805463;36214561,7
14571;Chuquisaca;-20,753264372;-63,281098744;36236112,3
14572;Chuquisaca;-20,825238128;-63,268013986;35942430,3
14573;Chuquisaca;-20,789614177;-63,338740573;35953193,6
14575;Chuquisaca;-20,815813679;-63,361258029;35789157,8
14577;Chuquisaca;-20,803277597;-63,514924948;35524709,4
14578;Chuquisaca;-20,776710774;-63,429225289;35822524
14582;Chuquisaca;-20,810794294;-63,458726827;35608067,6
14585;Chuquisaca;-20,932610923;-63,521725817;34934067
14587;Chuquisaca;-20,998262021;-63,535185781;34616955
14588;Chuquisaca;-20,849893615;-63,499067697;35348931,6
14589;Chuquisaca;-20,889939967;-63,554552895;35054261,2
14591;Chuquisaca;-20,642838663;-63,300562212;36694824
14593;Chuquisaca;-20,641031029;-63,272689823;36760497,8
14594;Chuquisaca;-20,706624348;-63,287299982;36433029,9
14596;Chuquisaca;-20,707516424;-63,28205462;36439880,8
14597;Chuquisaca;-20,678907965;-63,298173403;36535871,2
14599;Chuquisaca;-20,629667247;-63,405938336;36538276,4
14600;Chuquisaca;-20,41174193;-63,395597718;37572648,5
14601;Chuquisaca;-20,456776814;-63,375718443;37401004,5
14607;Chuquisaca;-20,543591203;-63,400992097;36945184,2
14609;Chuquisaca;-20,453602494;-63,421684954;37323144,7
14610;Chuquisaca;-20,479485423;-63,442892392;37158946,8
14614;Chuquisaca;-20,997969239;-63,395599229;34914113,3
14616;Chuquisaca;-20,994529339;-63,396125897;34927974,8
14617;Chuquisaca;-20,995622055;-63,372144658;34974107,4
14623;Chuquisaca;-20,990859546;-63,361702903;35016991,3
14624;Chuquisaca;-20,768698926;-63,072859881;36602082,3
14625;Chuquisaca;-20,756340981;-63,068784406;36665473,5
14634;Chuquisaca;-20,792762972;-63,228501905;36169464,3
14635;Chuquisaca;-20,825682963;-63,217378377;36046648,4
14639;Chuquisaca;-20,953539001;-63,20132031;35519587,2
14664;Chuquisaca;-20,884149618;-62,982113213;36285870,9
14678;Chuquisaca;-20,655673006;-62,967911829;37325104
14682;Chuquisaca;-20,528129347;-63,141641165;37545831,9
14683;Chuquisaca;-20,538565927;-63,061270705;37662649,9
14684;Chuquisaca;-20,535304596;-63,170706191;37453407,4
14689;Chuquisaca;-20,968495853;-62,736316047;36445582,5
14693;Chuquisaca;-20,862837779;-62,686111992;37005676,5
14717;Chuquisaca;-20,53484111;-62,972435394;37862045,6
14718;Chuquisaca;-20,541366784;-62,952929005;37872433
14721;Chuquisaca;-20,51430667;-62,944613636;38012831,5
14722;Chuquisaca;-20,555706232;-62,974831624;37762152,2
14725;Chuquisaca;-20,713810379;-63,112440043;36764042,2
14727;Chuquisaca;-20,621624634;-63,181050262;37037682
14729;Chuquisaca;-20,781540709;-63,117566593;36451505,4
14731;Chuquisaca;-20,763791837;-63,12396641;36516961,5
14732;Chuquisaca;-20,743606862;-63,169487421;36511912,1
14733;Chuquisaca;-20,715181645;-63,169589334;36638970
14739;Chuquisaca;-20,902685462;-63,37398509;35377243,2
14744;Chuquisaca;-20,934513646;-63,334038142;35321627,5
14745;Chuquisaca;-20,915048418;-63,384808745;35299971,4
14746;Chuquisaca;-21,001867752;-63,33123265;35033857,9
14748;Chuquisaca;-20,905538426;-63,680308446;34721240,6
14756;Chuquisaca;-20,962479429;-63,641072146;34550735,1
14757;Chuquisaca;-20,949404814;-63,639572534;34611733,9
14758;Chuquisaca;-20,743878251;-63,664038649;35484732,7
14769;Chuquisaca;-20,700149122;-63,65539651;35702655,7
14774;Chuquisaca;-20,562714653;-63,633826177;36383146,2
14775;Chuquisaca;-20,539485115;-63,637798101;36483822,1
14776;Chuquisaca;-20,526617247;-63,617276583;36585651,7
14777;Chuquisaca;-20,553274515;-63,646978127;36400650,3
14778;Chuquisaca;-20,573643336;-63,593846872;36413308,5
14780;Chuquisaca;-20,645100415;-63,65648966;35954036,9
14781;Chuquisaca;-20,585390584;-63,648859602;36246815,2
14784;Chuquisaca;-20,495162837;-63,62753058;36712892,8
14787;Chuquisaca;-20,652231852;-63,58141853;36074727,1
14792;Chuquisaca;-20,519934535;-63,478705351;36897353,4
14794;Chuquisaca;-20,554505273;-63,45196798;36790798,4
14795;Chuquisaca;-20,589190885;-63,462960776;36607794,9
14799;Chuquisaca;-20,530487939;-63,562103425;36679108,9
