c_manz,lat,long,id_unico
0041160453,-17.9832001264,-67.0923684223,476257723-A
0041160452,-17.9827200108,-67.0922999329,476295555-A
0041160451,-17.9822870524,-67.0922623449,476329630-A
0041160450,-17.9817874820,-67.0919722069,476369373-A
0041158110,-17.9841320263,-67.0946988306,476180510-A
0041158120,-17.9845409946,-67.0970306835,476144387-A
0041150370,-17.9837816847,-67.0964316919,476205068-A
0041150390,-17.9832727163,-67.0951221208,476247294-A
0041167040,-17.9895345970,-67.0895577305,475765262-A
0041150340,-17.9833803987,-67.0971827130,476235321-A
0041150350,-17.9822541118,-67.0964307758,476325101-A
0041158040,-17.9814072066,-67.0959245428,476392511-A
0041168420,-17.9858626444,-67.0905361005,476051804-A
0041150360,-17.9826048243,-67.0957283066,476298736-A
0041150432,-17.9835859635,-67.0941291930,476224385-A
0041150442,-17.9837108978,-67.0936087068,476215465-A
0051438270,-18.0003062219,-67.1341430382,474843225-A
0041150431,-17.9827148945,-67.0939950011,476293047-A
0041150441,-17.9828027633,-67.0934310504,476287110-A
0041150440,-17.9818426807,-67.0932479371,476362850-A
0041150430,-17.9817615779,-67.0937803974,476368312-A
0041168460,-17.9864500953,-67.0925133963,476002221-A
0041150410,-17.9811591923,-67.0945662333,476414304-A
0041150421,-17.9827899187,-67.0944939509,476286299-A
0041150422,-17.9831958687,-67.0945529106,476254305-A
0041167540,-17.9901860382,-67.0881690593,475716611-A
0051438280,-18.0015338922,-67.1353922039,474744607-A
0041150400,-17.9817419654,-67.0950365811,476367713-A
0041150420,-17.9820450024,-67.0943408044,476345087-A
0041168070,-17.9801608410,-67.0915582104,476497873-A
0041168050,-17.9797858687,-67.0918597492,476526818-A
0041168180,-17.9862438067,-67.0954950656,476013251-A
0041168201,-17.9851991378,-67.0937688129,476098289-A
0041168160,-17.9856396820,-67.0980600560,476056306-A
0041168200,-17.9851171551,-67.0948480144,476102866-A
0041168210,-17.9853147189,-67.0925140848,476091384-A
0041168440,-17.9856994000,-67.0913073009,476063275-A
0041167050,-17.9900637610,-67.0898369514,475723232-A
0050490182,-17.9695617473,-67.1430379310,477253429-A
0041167570,-17.9898136930,-67.0877263357,475746624-A
0041167560,-17.9906140472,-67.0869870791,475685145-A
0041167030,-17.9893349399,-67.0889610788,475781994-A
0041168700,-17.9885745839,-67.0906683859,475838652-A
0041168181,-17.9865732414,-67.0941295249,475989740-A
0041168191,-17.9859504319,-67.0939183476,476039021-A
0041260200,-17.9832144117,-67.0995569412,476244347-A
0041260210,-17.9827109297,-67.0994193241,476284150-A
0041260220,-17.9830950940,-67.0987905846,476255017-A
0051430562,-18.0039371546,-67.1332086207,474559064-A
0041260240,-17.9838756345,-67.0999289066,476191752-A
0041260230,-17.9839084616,-67.0993967086,476190071-A
0041260440,-17.9843586649,-67.1022874469,476149817-A
0051430530,-18.0008755489,-67.1335818721,474799329-A
0051430240,-17.9961392655,-67.1333020624,475172529-A
0041260450,-17.9844733018,-67.1018121273,476141605-A
0041260460,-17.9845909121,-67.1013122059,476133203-A
0041260160,-17.9824402047,-67.1017164060,476301580-A
0041260170,-17.9825552917,-67.1012461356,476293318-A
0041260180,-17.9826684730,-67.1007399546,476285269-A
0041260190,-17.9827934162,-67.1002446291,476276279-A
0041260270,-17.9834776347,-67.1015182632,476220360-A
0041260260,-17.9836031992,-67.1010203080,476211326-A
0041260250,-17.9837262039,-67.1005240841,476202493-A
0041260420,-17.9839761069,-67.1038427939,476177288-A
0041260300,-17.9829790096,-67.1035511998,476256163-A
0041260290,-17.9837561129,-67.1029377069,476196093-A
0041260410,-17.9838492238,-67.1043442627,476186428-A
0051430540,-18.0015839624,-67.1336287103,474743512-A
0041260310,-17.9828516961,-67.1040505062,476265344-A
0041260390,-17.9836609603,-67.1054476106,476199397-A
0041290120,-17.9837726388,-67.1152535860,476174615-A
0041260400,-17.9837082677,-67.1048989417,476196588-A
0041260320,-17.9827059282,-67.1048835706,476275425-A
0041260380,-17.9835033866,-67.1062214480,476210507-A
0041260150,-17.9822486383,-67.1025319666,476315281-A
0051438080,-18.0015838020,-67.1330858547,474744404-A
0041260140,-17.9820226478,-67.1035349778,476331383-A
0041268010,-17.9831918333,-67.0982905641,476248260-A
0041268050,-17.9842011040,-67.0990783605,476167612-A
0041260280,-17.9833614418,-67.1019900681,476228703-A
0041268070,-17.9854113868,-67.1048012034,476062855-A
0041268080,-17.9854320187,-67.1042647760,476062131-A
0041268020,-17.9856241144,-67.1037400173,476047910-A
0041268030,-17.9854851260,-67.1026606632,476060649-A
0051438090,-18.0019970163,-67.1331070294,474711859-A
0041268040,-17.9853662635,-67.1034040685,476068742-A
0041268060,-17.9847135198,-67.1043137166,476118531-A
0050558000,-18.0175984182,-67.1388817801,473475380-A
0050558010,-18.0159959586,-67.1383202375,473602296-A
0041290150,-17.9839137323,-67.1182524972,476158719-A
0041290160,-17.9848193046,-67.1183818975,476087242-A
0041290070,-17.9829015052,-67.1181067828,476238621-A
0040460080,-17.9828365865,-67.1170552568,476245401-A
0051438100,-18.0025901859,-67.1327464986,474665779-A
0040460090,-17.9827800682,-67.1159992120,476251531-A
0040460050,-17.9818272034,-67.1168976533,476325097-A
0040460060,-17.9818867235,-67.1176860676,476319164-A
0040460100,-17.9827475669,-67.1150352976,476255629-A
0040460040,-17.9817726940,-67.1158593487,476331036-A
0040460110,-17.9827026020,-67.1142036399,476260500-A
0040460030,-17.9815806507,-67.1146584658,476348063-A
0041290210,-17.9847554389,-67.1165653195,476095175-A
0041290170,-17.9848105988,-67.1173490430,476089578-A
0041290130,-17.9837511359,-67.1161146453,476174927-A
0041290140,-17.9838693138,-67.1172049090,476163884-A
0041290220,-17.9847951185,-67.1154658002,476093820-A
0041290180,-17.9857732208,-67.1174873758,476013606-A
0041290200,-17.9857580813,-67.1167448435,476015992-A
0041290190,-17.9867240715,-67.1174798429,475938801-A
0051438290,-18.0028195890,-67.1348825849,474644261-A
0040460020,-17.9805349785,-67.1143031985,476430925-A
0050558030,-18.0172069521,-67.1384936016,473506808-A
0050551101,-18.0158728824,-67.1392300243,473610443-A
0040460010,-17.9805241310,-67.1134459125,476433144-A
0040440030,-17.9838420637,-67.1106484851,476176605-A
0040440050,-17.9797870389,-67.1118713793,476493665-A
0040440040,-17.9795033141,-67.1116512352,476516344-A
0040440130,-17.9827628041,-67.1133907524,476257069-A
0040440120,-17.9815209113,-67.1136725043,476354339-A
0040440110,-17.9815730937,-67.1130648552,476351206-A
0040440140,-17.9828186674,-67.1121174123,476254728-A
0040440150,-17.9829483664,-67.1115784759,476245396-A
0050550430,-17.9981994191,-67.1383096012,475002435-A
0040440090,-17.9806387722,-67.1118831514,476426622-A
0051340911,-17.9713648050,-67.1419226134,477112618-A
0040440100,-17.9816524660,-67.1119718444,476346717-A
0040440010,-17.9810123665,-67.1102132545,476399915-A
0040440070,-17.9793944654,-67.1132019590,476522439-A
0040440080,-17.9805751314,-67.1127857953,476430184-A
0050550460,-17.9989121100,-67.1373195299,474947887-A
0050558350,-17.9986991882,-67.1388275218,474962272-A
0040440060,-17.9795309797,-67.1125030455,476512807-A
0051430560,-18.0039106713,-67.1338334144,474560126-A
0051438040,-18.0039560134,-67.1344771584,474555510-A
0051438050,-18.0029134718,-67.1331812724,474639638-A
0051438060,-18.0008744952,-67.1327264264,474800795-A
0051438780,-18.0005514772,-67.1322342461,474827007-A
0051438070,-18.0005798065,-67.1330975455,474823382-A
0051430310,-17.9975407190,-67.1351518072,475059277-A
0051430350,-17.9984579497,-67.1352030582,474986995-A
0051430340,-17.9985075004,-67.1343291705,474984487-A
0051430490,-17.9994296732,-67.1352631864,474910415-A
0051430500,-17.9994626881,-67.1346796402,474908749-A
0051430510,-17.9994933711,-67.1340907135,474907278-A
0051430620,-18.0005164517,-67.1353288817,474824777-A
0051350592,-17.9648946815,-67.1343519695,477633832-A
0051430590,-18.0039123182,-67.1349415472,474558192-A
0051430580,-18.0038291353,-67.1355283267,474563784-A
0051430600,-18.0027919907,-67.1354674655,474645487-A
0051430570,-18.0048529437,-67.1355596950,474483184-A
0050551020,-18.0082422134,-67.1369789011,474214247-A
0050558310,-18.0091243702,-67.1367224519,474145284-A
0050558330,-18.0068967095,-67.1379941767,474318432-A
0050551000,-18.0067040295,-67.1373409932,474334655-A
0050550990,-18.0068247022,-67.1366946824,474326217-A
0050558340,-18.0076970110,-67.1370771535,474256972-A
0050550880,-18.0046647195,-67.1365607769,474496366-A
0050550890,-18.0045328841,-67.1372157272,474505678-A
0050558380,-18.0061372179,-67.1386118202,474377184-A
0050550900,-18.0044084973,-67.1378621717,474514421-A
0050550960,-18.0054614598,-67.1379193266,474431476-A
0050550970,-18.0055823789,-67.1372760584,474423005-A
0050498370,-17.9725394426,-67.1634412811,476991178-A
0050550980,-18.0057063039,-67.1366232351,474414317-A
0050550790,-18.0029885440,-67.1373497579,474626986-A
0050550780,-18.0026855053,-67.1369419046,474651489-A
0050550770,-18.0028424728,-67.1364185613,474639979-A
0050550870,-18.0037271979,-67.1368198367,474569714-A
0050550820,-18.0025332832,-67.1388526826,474660408-A
0050550810,-18.0026059634,-67.1382640585,474655629-A
0050550800,-18.0025878867,-67.1377303435,474657906-A
0050550830,-18.0024574823,-67.1394220462,474665467-A
0050550840,-18.0023089749,-67.1399935967,474676247-A
0050559000,-17.9976145059,-67.1382614026,475048564-A
0051438470,-17.9913702095,-67.1295286778,475553922-A
0050550440,-17.9993123434,-67.1384401831,474914608-A
0050550450,-17.9995455892,-67.1377697636,474897306-A
0050550931,-18.0035838476,-67.1398578296,474576116-A
0050550920,-18.0041579780,-67.1391591153,474532049-A
0050550910,-18.0042824533,-67.1385107015,474523295-A
0050558360,-18.0069879431,-67.1393232463,474309094-A
0050550940,-18.0062028368,-67.1392600335,474370971-A
0050558370,-18.0067733439,-67.1386488577,474327073-A
0050551070,-18.0160787283,-67.1399860448,473592992-A
0050550950,-18.0053590001,-67.1385278006,474438553-A
0051438390,-17.9918680631,-67.1328988676,475509435-A
0051430130,-17.9918420895,-67.1333835016,475510724-A
0051438480,-17.9914528575,-67.1289931518,475548261-A
0051430060,-17.9906355275,-67.1335491371,475605484-A
0051430070,-17.9908069540,-67.1330531217,475592754-A
0051438430,-18.0014889735,-67.1341524097,474750140-A
0051438400,-17.9937779467,-67.1336272910,475357913-A
0051430120,-17.9916909075,-67.1337632023,475522038-A
0050551060,-18.0150935778,-67.1397518165,473670842-A
0050550690,-18.0006929395,-67.1398536817,474803686-A
0051438410,-17.9974039533,-67.1334813323,475072697-A
0050558420,-18.0062713400,-67.1379696223,474367673-A
0051438440,-17.9908921012,-67.1325728717,475586796-A
0051438450,-17.9910287018,-67.1303488314,475579518-A
0051438460,-17.9914619451,-67.1305689543,475545062-A
0050550930,-18.0041220235,-67.1397880718,474533870-A
0050550010,-17.9907993017,-67.1379337242,475585834-A
0051438710,-17.9928120063,-67.1286324910,475441846-A
0051438720,-17.9954307436,-67.1295383876,475234295-A
0050558770,-18.0129778647,-67.1413341948,473834598-A
0051438740,-18.0052621774,-67.1338622688,474453766-A
0051438750,-18.0053474307,-67.1333180433,474447954-A
0051438760,-18.0078353174,-67.1357029577,474248350-A
0050551050,-18.0153127531,-67.1405546116,473652269-A
0050551040,-18.0151255219,-67.1416772458,473665125-A
0050551080,-18.0167312001,-67.1396658496,473542232-A
0050551091,-18.0171019160,-67.1389543253,473514287-A
0051438110,-17.9987983973,-67.1317478030,474965733-A
0051438120,-17.9985850639,-67.1328772149,474980705-A
0050558331,-18.0073266146,-67.1383820621,474283978-A
0050550710,-18.0014600479,-67.1387852186,474744992-A
0050550700,-18.0014242531,-67.1393638964,474746890-A
0050550720,-18.0014878123,-67.1382020503,474743735-A
0050550740,-18.0018444550,-67.1376467317,474716550-A
0050550660,-18.0005994315,-67.1375619189,474814680-A
0050550730,-18.0012139452,-67.1376136905,474766229-A
0050550650,-18.0001039183,-67.1375373356,474853723-A
0050550680,-18.0003242174,-67.1387238616,474834500-A
0050550670,-18.0003462335,-67.1381349058,474833700-A
0050550630,-18.0004543975,-67.1362772571,474828144-A
0050550640,-18.0004275046,-67.1368597884,474829331-A
0050550470,-17.9995549474,-67.1367215178,474898232-A
0051438490,-17.9920755176,-67.1295192358,475498413-A
0050550480,-17.9994344390,-67.1362121109,474908528-A
0050550360,-17.9985296225,-67.1361050134,474979921-A
0050550750,-18.0016171519,-67.1369352581,474735578-A
0050550760,-18.0016563413,-67.1363441696,474733441-A
0050550850,-18.0032058553,-67.1395065349,474606428-A
0050550860,-18.0034758777,-67.1381185190,474587399-A
0050550851,-18.0032771061,-67.1399373981,474600132-A
0050550380,-17.9973827315,-67.1361981728,475070059-A
0050550390,-17.9971231925,-67.1368939940,475089396-A
0050550410,-17.9970071914,-67.1387693487,475095590-A
0050550400,-17.9974230087,-67.1378122489,475064347-A
0050550370,-17.9980398142,-67.1368518522,475017298-A
0051438500,-17.9930312395,-67.1298582857,475422643-A
0051438510,-17.9924797700,-67.1335769302,475460208-A
0051438520,-17.9925028401,-67.1330922996,475459149-A
0051438530,-17.9925470997,-67.1323414742,475456841-A
0051438540,-17.9931332886,-67.1334973977,475408874-A
0051438550,-17.9931976373,-67.1325485315,475405297-A
0051438560,-17.9938429773,-67.1327482238,475354175-A
0051438570,-17.9944885299,-67.1329070134,475303102-A
0051438580,-17.9945346159,-67.1321001670,475300749-A
0051438590,-17.9945761615,-67.1314413387,475298523-A
0051438600,-17.9953028085,-67.1321597087,475240184-A
0051438130,-17.9985539177,-67.1334535158,474982233-A
0051430520,-17.9993043747,-67.1334925465,474923111-A
0051430521,-17.9995573723,-67.1329286628,474904108-A
0051430030,-17.9892108861,-67.1341777808,475716721-A
0051430020,-17.9890874269,-67.1346292412,475725752-A
0051430090,-17.9911233673,-67.1344914027,475565603-A
0051430050,-17.9904582693,-67.1344454596,475618058-A
0051430040,-17.9899264658,-67.1343758797,475660052-A
0051430100,-17.9917780886,-67.1345373369,475513969-A
0051438660,-17.9961701597,-67.1309066224,475173913-A
0051430110,-17.9924143157,-67.1345801049,475463799-A
0051430190,-17.9944159044,-67.1337461811,475307497-A
0051430180,-17.9943623094,-67.1347054283,475310211-A
0051430170,-17.9937135639,-67.1346666527,475361353-A
0051430160,-17.9930668212,-67.1346202917,475412353-A
0051438150,-17.9910942858,-67.1313174693,475572835-A
0051438160,-17.9909783186,-67.1319612969,475580960-A
0051438170,-17.9919112525,-67.1321207934,475507251-A
0051438180,-17.9924000241,-67.1312972959,475470061-A
0051438190,-17.9939210385,-67.1315717996,475349886-A
0051438200,-17.9933574188,-67.1316413110,475394146-A
0051430210,-17.9951444524,-67.1347577987,475248547-A
0051430200,-17.9952135085,-67.1337028714,475244772-A
0051438210,-17.9952660298,-67.1328695363,475241954-A
0051430220,-17.9959758686,-67.1348093054,475183008-A
0051430230,-17.9960199956,-67.1338866323,475180992-A
0051438220,-17.9961281614,-67.1321725622,475175198-A
0051430250,-17.9961820798,-67.1327246367,475170076-A
0051438230,-17.9961329280,-67.1316758454,475175615-A
0051438240,-17.9976247634,-67.1322719397,475057250-A
0051438250,-17.9968401010,-67.1322213879,475119086-A
0051438260,-17.9968615376,-67.1317188023,475118202-A
0051430260,-17.9968075453,-67.1327669216,475120778-A
0051430270,-17.9967702985,-67.1333369187,475122802-A
0051430300,-17.9966690183,-67.1350962160,475127987-A
0051430290,-17.9967049226,-67.1345086491,475126090-A
0051430280,-17.9967370285,-67.1339259583,475124486-A
0051430330,-17.9976019127,-67.1339812170,475056320-A
0051430320,-17.9975707598,-67.1345657226,475057842-A
0051438610,-17.9953141604,-67.1315622128,475240240-A
0051438620,-17.9953421734,-67.1310209854,475238897-A
0051438630,-17.9946435922,-67.1304165010,475294844-A
0051438640,-17.9940008698,-67.1302169798,475345750-A
0051438650,-17.9925119882,-67.1305333037,475462451-A
0051430522,-17.9995935075,-67.1323959506,474902122-A
0051438690,-18.0028561814,-67.1338199852,474643106-A
0051438700,-18.0087247814,-67.1351044381,474179383-A
0051438730,-18.0051546129,-67.1344422493,474461277-A
0050558020,-18.0164994838,-67.1382548793,473562823-A
0051438091,-18.0020161711,-67.1326895689,474711031-A
0050520310,-17.9778587728,-67.1338929342,476611767-A
0050520390,-17.9777998704,-67.1370942704,476611737-A
0050520370,-17.9781118147,-67.1362332662,476588389-A
0050520270,-17.9787558572,-67.1331184933,476542184-A
0050520380,-17.9773954727,-67.1360825075,476645098-A
0050520290,-17.9789302786,-67.1342830489,476526714-A
0050520300,-17.9784662991,-67.1341334309,476563515-A
0050520150,-17.9778970854,-67.1328639903,476610261-A
0050530010,-17.9786408779,-67.1415602704,476538961-A
0051410310,-17.9839743089,-67.1308082395,476134397-A
0050520140,-17.9770257933,-67.1324384052,476679580-A
0050520340,-17.9773944022,-67.1354518103,476646101-A
0050520330,-17.9772642950,-67.1347840193,476657335-A
0050520320,-17.9769884814,-67.1341795950,476679967-A
0050520050,-17.9754638034,-67.1317542807,476803737-A
0050520020,-17.9757123683,-67.1300245839,476786685-A
0050520030,-17.9754700207,-67.1305649714,476804994-A
0050530110,-17.9789831833,-67.1408241549,476513016-A
0050520040,-17.9753619641,-67.1311011592,476812725-A
0050520010,-17.9760095149,-67.1295731852,476763928-A
0050520060,-17.9759800018,-67.1324366973,476762036-A
0050520070,-17.9761192034,-67.1319706813,476751745-A
0050530490,-17.9796854432,-67.1409080044,476457503-A
0050520080,-17.9762813720,-67.1314321294,476739751-A
0050520360,-17.9786381754,-67.1352955091,476548256-A
0050520350,-17.9781752925,-67.1351429066,476584977-A
0050529000,-17.9754712159,-67.1321830588,476802525-A
0050498150,-17.9686557461,-67.1446014539,477322842-A
0050530020,-17.9780833504,-67.1417842034,476582623-A
0050530140,-17.9810196852,-67.1396965345,476354032-A
0050530030,-17.9779892819,-67.1409509881,476591236-A
0050530040,-17.9779639573,-67.1403332195,476594119-A
